name,brand,type,gender,shape,frame_material,color,price,description,rating,reviews_count
Oakley Square Sunglasses 764,Oakley,sunglasses,unisex,square,acetate,black,14743,"Черные унисекс очки формы квадратные, ацетатная оправа, UV400.",4.49,2591
Ray-Ban Square Sunglasses 765,Ray-Ban,sunglasses,female,square,plastic,silver,3474,"Серебристые женские очки формы квадратные, пластиковая оправа, UV400.",4.84,7449
Ray-Ban Rectangular Sunglasses 766,Ray-Ban,sunglasses,unisex,rectangular,plastic,black,10091,"Черные унисекс очки формы прямоугольные, пластиковая оправа, UV400.",3.85,17712
Polaroid Cat-Eye Sunglasses 767,Polaroid,sunglasses,female,cat-eye,metal,brown,2327,"Коричневые женские очки формы кошачий глаз, металлическая оправа, UV400.",4.61,12893
Prada Cat-Eye Sunglasses 768,Prada,sunglasses,unisex,cat-eye,metal,blue,5138,"Синие унисекс очки формы кошачий глаз, металлическая оправа, UV400.",4.32,25787
Guess Round Sunglasses 769,Guess,sunglasses,male,round,metal,gold,9296,"Золотые мужские очки формы круглые, металлическая оправа, UV400.",4.49,1635
Guess Aviator Sunglasses 770,Guess,sunglasses,female,aviator,acetate,silver,8618,"Серебристые женские очки формы авиаторы, ацетатная оправа, UV400.",4.73,4292
Polaroid Cat-Eye Sunglasses 771,Polaroid,sunglasses,female,cat-eye,plastic,brown,7976,"Коричневые женские очки формы кошачий глаз, пластиковая оправа, UV400.",4.58,6445
SOJOS Aviator Sunglasses 772,SOJOS,sunglasses,male,aviator,plastic,gold,6798,"Золотые мужские очки формы авиаторы, пластиковая оправа, UV400.",4.62,18894
Oakley Rectangular Sunglasses 773,Oakley,sunglasses,male,rectangular,plastic,silver,7206,"Серебристые мужские очки формы прямоугольные, пластиковая оправа, UV400.",4.03,11309
Ray-Ban Round Sunglasses 774,Ray-Ban,sunglasses,female,round,acetate,gold,14960,"Золотые женские очки формы круглые, ацетатная оправа, UV400.",4.99,14510
Polaroid Aviator Sunglasses 775,Polaroid,sunglasses,female,aviator,metal,brown,12728,"Коричневые женские очки формы авиаторы, металлическая оправа, UV400.",4.25,24849
Oakley Aviator Sunglasses 776,Oakley,sunglasses,male,aviator,acetate,brown,3919,"Коричневые мужские очки формы авиаторы, ацетатная оправа, UV400.",4.84,26894
Vogue Square Sunglasses 777,Vogue,sunglasses,male,square,plastic,black,8873,"Черные мужские очки формы квадратные, пластиковая оправа, UV400.",4.37,10894
SOJOS Cat-Eye Sunglasses 778,SOJOS,sunglasses,unisex,cat-eye,metal,brown,10452,"Коричневые унисекс очки формы кошачий глаз, металлическая оправа, UV400.",4.43,8495
Prada Round Sunglasses 779,Prada,sunglasses,unisex,round,plastic,black,11051,"Черные унисекс очки формы круглые, пластиковая оправа, UV400.",4.89,17282
Ray-Ban Round Sunglasses 780,Ray-Ban,sunglasses,female,round,plastic,black,4788,"Черные женские очки формы круглые, пластиковая оправа, UV400.",4.75,20269
Vogue Rectangular Sunglasses 781,Vogue,sunglasses,male,rectangular,metal,black,7867,"Черные мужские очки формы прямоугольные, металлическая оправа, UV400.",4.59,21744
Carrera Aviator Sunglasses 782,Carrera,sunglasses,male,aviator,acetate,gold,7832,"Золотые мужские очки формы авиаторы, ацетатная оправа, UV400.",4.08,12494
Oakley Rectangular Sunglasses 783,Oakley,sunglasses,female,rectangular,acetate,blue,2942,"Синие женские очки формы прямоугольные, ацетатная оправа, UV400.",4.02,16425
Prada Aviator Sunglasses 784,Prada,sunglasses,unisex,aviator,metal,black,10173,"Черные унисекс очки формы авиаторы, металлическая оправа, UV400.",4.17,16074
Guess Round Sunglasses 785,Guess,sunglasses,unisex,round,plastic,black,12711,"Черные унисекс очки формы круглые, пластиковая оправа, UV400.",4.22,20507
Vogue Cat-Eye Sunglasses 786,Vogue,sunglasses,male,cat-eye,metal,gold,11752,"Золотые мужские очки формы кошачий глаз, металлическая оправа, UV400.",4.11,12706
Ray-Ban Square Sunglasses 787,Ray-Ban,sunglasses,unisex,square,metal,brown,7099,"Коричневые унисекс очки формы квадратные, металлическая оправа, UV400.",4.88,21546
Polaroid Rectangular Sunglasses 788,Polaroid,sunglasses,male,rectangular,acetate,blue,11534,"Синие мужские очки формы прямоугольные, ацетатная оправа, UV400.",4.85,22515
SOJOS Round Sunglasses 789,SOJOS,sunglasses,female,round,metal,blue,8487,"Синие женские очки формы круглые, металлическая оправа, UV400.",4.96,29830
Carrera Cat-Eye Sunglasses 790,Carrera,sunglasses,female,cat-eye,metal,brown,12190,"Коричневые женские очки формы кошачий глаз, металлическая оправа, UV400.",3.97,17759
SOJOS Square Sunglasses 791,SOJOS,sunglasses,male,square,metal,blue,8546,"Синие мужские очки формы квадратные, металлическая оправа, UV400.",4.99,25252
Polaroid Cat-Eye Sunglasses 792,Polaroid,sunglasses,unisex,cat-eye,plastic,brown,2611,"Коричневые унисекс очки формы кошачий глаз, пластиковая оправа, UV400.",4.47,23594
Oakley Square Sunglasses 793,Oakley,sunglasses,male,square,acetate,brown,1983,"Коричневые мужские очки формы квадратные, ацетатная оправа, UV400.",4.72,28860
Guess Square Sunglasses 794,Guess,sunglasses,female,square,acetate,silver,14962,"Серебристые женские очки формы квадратные, ацетатная оправа, UV400.",4.87,24213
Vogue Round Sunglasses 795,Vogue,sunglasses,male,round,metal,black,4526,"Черные мужские очки формы круглые, металлическая оправа, UV400.",3.83,20073
Vogue Cat-Eye Sunglasses 796,Vogue,sunglasses,unisex,cat-eye,metal,blue,11270,"Синие унисекс очки формы кошачий глаз, металлическая оправа, UV400.",4.08,22543
Ray-Ban Aviator Sunglasses 797,Ray-Ban,sunglasses,female,aviator,metal,silver,9730,"Серебристые женские очки формы авиаторы, металлическая оправа, UV400.",4.82,15380
Carrera Rectangular Sunglasses 798,Carrera,sunglasses,male,rectangular,plastic,silver,3753,"Серебристые мужские очки формы прямоугольные, пластиковая оправа, UV400.",4.0,7434
Ray-Ban Aviator Sunglasses 799,Ray-Ban,sunglasses,female,aviator,plastic,gold,5146,"Золотые женские очки формы авиаторы, пластиковая оправа, UV400.",4.69,6666
SOJOS Round Sunglasses 800,SOJOS,sunglasses,male,round,acetate,silver,9527,"Серебристые мужские очки формы круглые, ацетатная оправа, UV400.",4.63,28422
Prada Rectangular Sunglasses 801,Prada,sunglasses,male,rectangular,metal,silver,11460,"Серебристые мужские очки формы прямоугольные, металлическая оправа, UV400.",4.68,12484
Carrera Cat-Eye Sunglasses 802,Carrera,sunglasses,female,cat-eye,acetate,blue,10284,"Синие женские очки формы кошачий глаз, ацетатная оправа, UV400.",4.43,28717
Ray-Ban Aviator Sunglasses 803,Ray-Ban,sunglasses,unisex,aviator,plastic,silver,2194,"Серебристые унисекс очки формы авиаторы, пластиковая оправа, UV400.",4.85,8071
Guess Aviator Sunglasses 804,Guess,sunglasses,unisex,aviator,plastic,blue,9956,"Синие унисекс очки формы авиаторы, пластиковая оправа, UV400.",4.72,1635
SOJOS Rectangular Sunglasses 805,SOJOS,sunglasses,female,rectangular,plastic,silver,14175,"Серебристые женские очки формы прямоугольные, пластиковая оправа, UV400.",4.79,15137
Polaroid Square Sunglasses 806,Polaroid,sunglasses,female,square,metal,blue,12804,"Синие женские очки формы квадратные, металлическая оправа, UV400.",4.42,4680
Prada Rectangular Sunglasses 807,Prada,sunglasses,unisex,rectangular,acetate,black,9702,"Черные унисекс очки формы прямоугольные, ацетатная оправа, UV400.",3.94,25537
Polaroid Rectangular Sunglasses 808,Polaroid,sunglasses,female,rectangular,plastic,gold,1908,"Золотые женские очки формы прямоугольные, пластиковая оправа, UV400.",4.01,19363
SOJOS Aviator Sunglasses 809,SOJOS,sunglasses,female,aviator,plastic,gold,12833,"Золотые женские очки формы авиаторы, пластиковая оправа, UV400.",4.58,23333
